Loci	ips_0	ips_1	ips_2
Plxnc1$LOC100044106	0.999994	6.21407e-06	4.3513e-15
Plxnb3	0.990917	0.00908213	4.53886e-07
Plxna4	0.894778	0.105221	4.37853e-07
Plxna2	0.937851	0.0621485	2.60335e-07
Plxdc1	0.955341	0.0446555	3.80797e-06
Plvap	0.145189	0.854171	0.000640261
Plunc	0.999973	2.72342e-05	2.41699e-16
Plscr4	0.997582	0.00241784	5.88406e-08
Plscr2	1	1.43109e-08	4.14484e-15
Plp1	0.295563	0.704294	0.000143293
Pln	0.996473	0.00352656	1.10428e-09
Pllp	0.634269	0.365269	0.000462002
Plg	0.996918	0.00308159	5.21312e-10
Plekho1	0.96273	0.0372662	4.12424e-06
Plekhh2	0.999931	6.91105e-05	2.5225e-13
Plekhg6	0.405196	0.594498	0.000305969
Plekhg4	0.970191	0.0298083	4.83866e-07
Plekha6	0.999937	6.25998e-05	5.14845e-10
Plek2	0.999268	0.000732387	1.21181e-10
Plek	0.977389	0.0226105	1.92666e-08
Pld4	0.989034	0.0109664	3.93992e-08
Pld1	0.996566	0.00342832	5.29035e-06
Plcz1	0.999995	4.75796e-06	1.44853e-14
Plcxd3	0.999995	4.66314e-06	7.15815e-13
Plcxd1	0.964016	0.0359821	1.7383e-06
Plch2	0.983525	0.0164739	1.4305e-06
Plcd4	0.99226	0.00773867	1.30475e-06
Plcb1	0.801409	0.198487	0.000104443
Plb1	0.999305	0.000695047	8.82645e-08
Plau	0.903797	0.0962031	3.47565e-07
Plat	0.78096	0.219039	1.70434e-06
Plagl2	0.994284	0.00571523	2.80625e-07
Plagl1	0.888753	0.110938	0.000309176
Plag1	0.99999	1.00501e-05	6.62559e-11
Plac8	0.135533	0.864289	0.00017786
Plac1l	0.994596	0.00540419	3.87541e-09
Plac1	0.974462	0.0255377	4.50497e-07
Pla2r1	0.958005	0.0419859	9.55016e-06
Pla2g5	0.994179	0.0058207	1.28487e-07
Pla2g4f	0.999997	3.23351e-06	3.22036e-14
Pla2g4e	0.930316	0.0696842	1.48893e-07
Pla2g4c	0.500887	0.499085	2.7831e-05
Pla2g3	0.98919	0.0108083	2.10851e-06
Pla2g2f	0.963719	0.0362807	1.67113e-10
Pla2g2e	0.913394	0.0865997	6.259e-06
Pla2g2d	0.973026	0.0269737	4.54506e-07
Pla2g2a	0.997947	0.0020534	2.36951e-10
Pla2g12b	0.944223	0.0557759	6.26799e-07
Pla1a	0.969936	0.0300643	4.19261e-08
Pknox2	0.769073	0.230856	7.1409e-05
Pkn1	0.787495	0.212382	0.000122656
Pkib	0.99993	6.98771e-05	1.61982e-10
Pkia	0.997215	0.00278451	2.81696e-08
Pkhd1l1	0.999129	0.00087057	4.05133e-09
Pkhd1	0.999864	0.000135541	1.49412e-12
Pkdrej	0.998929	0.00107126	5.09072e-08
Pkd2l2	0.999935	6.52629e-05	7.46396e-11
Pkd2l1	0.58755	0.412433	1.70257e-05
Pkd1l2	0.991624	0.00837592	5.08988e-08
Piwil4	0.999866	0.000134104	8.80333e-10
Piwil1	0.90084	0.0991575	2.73392e-06
Pitx3	0.772253	0.227399	0.000348426
Pitx1	0.91733	0.082622	4.82302e-05
Pitpnm3	0.958087	0.0419124	4.22448e-07
Pitpnm2	0.767893	0.232086	2.05462e-05
Pira2$Lilrb3	1	1.31081e-07	1.943e-17
Pip5kl1	0.996188	0.00381239	2.06031e-08
Pip	0.999909	9.11604e-05	5.53519e-14
Pilrb1	0.989897	0.0101027	9.253e-09
Pilra	0.999979	2.12979e-05	4.28388e-11
Pik3r5	0.993813	0.0061869	5.487e-07
Pik3r3	0.794464	0.204134	0.00140244
Pik3r1	0.640641	0.359275	8.31327e-05
Pik3ip1	0.910234	0.0897621	4.38308e-06
Pik3cg	0.994214	0.00578537	5.1325e-07
Pik3c2g	0.999997	3.19247e-06	6.03539e-15
Pik3ap1	0.835016	0.164983	7.68671e-07
Pih1d2	0.99986	0.000139747	1.52639e-09
Pigz	0.844017	0.155966	1.66859e-05
Pigu	0.999827	0.000172686	5.00008e-10
Pigr	0.998454	0.00154558	2.22931e-09
Pign	0.999924	7.59495e-05	1.20723e-10
Pigg	0.659441	0.340544	1.47292e-05
Pigc	0.734985	0.264942	7.29804e-05
Pigb	0.997967	0.0020326	1.08842e-07
Pi16	0.975324	0.024676	1.05151e-07
Pi15	0.931967	0.0680324	2.22142e-07
Phyhip	0.999793	0.000206845	2.608e-09
Phxr4	0.999985	1.51948e-05	7.85225e-11
Phxr2	1	7.30462e-08	6.52532e-15
Phxr1	0.944453	0.0555466	6.26349e-09
Phox2b	0.0482845	0.949357	0.00235883
Phox2a	0.977775	0.0222172	7.63755e-06
Phospho1	0.843258	0.156738	3.7909e-06
Phf21b	0.989854	0.0101396	6.13913e-06
Phf2	0.925244	0.0747544	1.69054e-06
Phex	0.999992	7.52561e-06	1.01649e-10
Phactr4	0.999512	0.00048783	2.89681e-10
Phactr3	0.983137	0.0168635	1.78658e-08
Phactr2	0.889097	0.110898	4.84903e-06
Phactr1$Chst11	0.998882	0.00111838	1.06704e-11
Pgr$ENSMUSG00000074510	0.999997	3.02751e-06	1.55083e-15
Pgm2l1	0.647103	0.352358	0.000539074
Pglyrp2	0.999884	0.000116011	7.04753e-12
Pglyrp1	0.999411	0.000589272	6.42113e-10
Pgk2	0.999996	4.13645e-06	2.94776e-13
Pgf	0.375786	0.624153	6.07833e-05
Pgcp	0.988536	0.0114638	1.72301e-08
Pgc	0.931163	0.0688369	3.34737e-07
Pgbd5	0.795331	0.204003	0.000666228
Pftk1	0.929661	0.0703394	6.48511e-08
Pfpl	0.709505	0.290492	2.91136e-06
Pfn3	0.916776	0.0832179	6.11144e-06
Pfkfb2	0.99883	0.00116912	5.99356e-07
Pex2	0.714739	0.285261	2.40747e-08
Pex11c	0.915636	0.0843636	1.56219e-07
Pet2	0.894871	0.105129	3.23002e-07
Perld1	0.579914	0.420086	2.91975e-07
Per3	0.995758	0.00424195	7.79847e-08
Per2	0.908606	0.091384	9.74777e-06
Peli2	0.994017	0.00596924	1.40025e-05
Pdzrn3	0.980925	0.0190725	2.14749e-06
Pdzk1ip1	0.838297	0.161701	2.20712e-06
Pdzk1	0.971979	0.0280208	2.16868e-08
Pdzd3	0.97026	0.0297393	3.93953e-07
Pdyn	0.999744	0.000256008	4.46242e-10
Pdx1	0.998433	0.00156706	1.73327e-09
Pds5a	0.991634	0.00836559	3.73213e-08
Pdlim3	0.927571	0.0724236	5.88501e-06
Pdk2	0.95359	0.0464096	4.63263e-07
Pdia2	0.998784	0.00121646	1.81061e-10
Pdha2	0.321353	0.678594	5.22242e-05
Pdgfra	0.421802	0.576991	0.00120757
Pdgfd	0.999998	2.00219e-06	2.88046e-11
Pdgfb	0.816802	0.183153	4.49819e-05
Pde8b	0.981995	0.0179959	9.20205e-06
Pde7b	0.997131	0.00286874	2.11456e-10
Pde6h	0.999395	0.000604954	3.07925e-10
Pde6g	0.801037	0.198962	1.10974e-06
Pde6c	0.994196	0.00580442	1.23428e-08
Pde6b	0.989606	0.0103935	1.03857e-08
Pde6a	0.999995	4.78783e-06	9.88599e-13
Pde4dip	0.850684	0.149097	0.000218935
Pde4d	1	1.49564e-07	6.58425e-12
Pde4b	0.999374	0.000625371	1.77044e-07
Pde3a	0.999682	0.000317729	1.43017e-09
Pde2a	0.936369	0.0636299	7.74734e-07
Pde1c	0.999618	0.000382301	1.1002e-10
Pde1a	0.999523	0.000476809	8.33406e-09
Pde11a	0.999368	0.000631691	5.42096e-09
Pde10a	0.928224	0.0717613	1.5045e-05
Pdcd1lg2	0.998726	0.00127386	5.66023e-12
Pdcd1	0.999994	5.87906e-06	2.04971e-16
Pdc	0.999886	0.000113522	5.61229e-13
Pcyox1l	0.957783	0.0421973	1.95676e-05
Pctp	0.819752	0.180243	5.23248e-06
Pcsk2	0.999994	5.84396e-06	9.1965e-12
Pcsk1	0.360939	0.638759	0.0003015
Pcp4	0.996167	0.0038328	4.20283e-09
Pcp2	0.994403	0.00559688	3.49208e-07
Pcnxl2	0.999898	0.000101555	1.25738e-09
Pclo	0.999988	1.21582e-05	3.31248e-12
Pck1	0.999998	2.00578e-06	1.06563e-16
Pcdhga1	0.997112	0.00288833	4.50465e-10
Pcdhb9	0.999955	4.48916e-05	2.32442e-09
Pcdhb8	0.957185	0.0428141	9.68361e-07
Pcdhb7	0.999733	0.000266872	9.68404e-11
Pcdhb6	0.989557	0.0104422	7.85861e-07
Pcdhb5	0.677809	0.322163	2.78172e-05
Pcdhb4	0.99977	0.000229903	1.25465e-09
Pcdhb3	0.999869	0.000131132	4.41509e-10
Pcdhb22	0.999922	7.80886e-05	1.67678e-09
Pcdhb21	0.96739	0.032599	1.08229e-05
Pcdhb20	0.885863	0.114129	8.07312e-06
Pcdhb2	0.970979	0.0290205	4.94735e-07
Pcdhb19	0.96409	0.0359093	3.03375e-07
Pcdhb18	0.999966	3.36402e-05	2.99743e-11
Pcdhb17	0.997864	0.00213523	4.94979e-07
Pcdhb16	0.998431	0.00156877	1.50764e-09
Pcdhb15	0.998794	0.00120596	1.67354e-07
Pcdhb14	0.999952	4.84524e-05	5.73488e-11
Pcdhb13	0.977909	0.0220878	2.85633e-06
Pcdhb12	0.999422	0.000578212	8.79094e-10
Pcdhb11	0.99607	0.00392983	3.11434e-08
Pcdhb10	0.999912	8.80991e-05	1.66319e-10
Pcdhb1	0.999684	0.000315895	1.24345e-10
Pcdha1	0.980355	0.0196454	1.06431e-08
Pcdh9	0.997923	0.00207743	1.48653e-10
Pcdh8	0.998334	0.00166623	1.24188e-10
Pcdh7	0.982455	0.0175384	6.40267e-06
Pcdh21	0.587067	0.412933	9.5937e-08
Pcdh20	0.999702	0.000298042	5.38709e-11
Pcdh18	0.967656	0.0323437	2.99402e-07
Pcdh17	0.999996	4.14329e-06	2.8174e-09
Pcdh15	0.99991	8.99502e-05	1.17845e-09
Pcdh12	0.992292	0.00770777	5.11168e-10
Pcdh10	0.999741	0.000258579	5.51488e-07
Pcdh1	0.994465	0.00553453	6.3428e-07
Pbx4	0.997585	0.00241538	7.33711e-09
Pbsn	0.999851	0.000149172	1.08162e-11
Pbp2	0.879848	0.120152	3.18738e-07
Pbld	0.998775	0.00122484	1.2307e-11
Pax9	0.921115	0.0788776	7.26327e-06
Pax8	0.999339	0.000661051	3.81396e-10
Pax7	0.996283	0.00371704	2.27135e-07
Pax6	0.969963	0.0300363	5.96369e-07
Pax5	0.976269	0.0237302	1.1377e-06
Pax4	0.0703089	0.929624	6.71152e-05
Pax3	0.990675	0.0093186	6.09505e-06
Pax1	0.931475	0.0684911	3.37503e-05
Parvg	0.528574	0.471414	1.14564e-05
Parp8	0.967091	0.0329073	2.04734e-06
Parp6	0.999704	0.000295662	1.06928e-08
Parp14	0.998657	0.0013429	1.84103e-08
Park2	0.980913	0.0190788	8.50175e-06
Pard3b	0.997242	0.0027578	5.6624e-08
Parc	0.741803	0.258197	1.0322e-07
Paqr9	0.993483	0.00651678	3.03913e-07
Paqr8	0.777371	0.222327	0.00030191
Paqr7	0.974451	0.0255485	8.04036e-09
Paqr6	0.997368	0.00263192	1.40823e-08
Paqr5	0.956558	0.0434418	1.0368e-07
Paqr4	0.472111	0.527532	0.000356585
Papss2	0.999306	0.000693776	1.06044e-08
Pappa	0.903293	0.0966971	1.01394e-05
Papolb	0.998467	0.00153257	9.64526e-12
Papln	0.991516	0.00848215	1.61416e-06
Pap	1	1.28124e-07	1.88346e-17
Panx3	0.99924	0.000760495	4.67431e-11
Panx2	0.991812	0.00818757	6.78009e-07
Pamci	0.999979	2.1347e-05	2.57059e-14
Palm2	0.909571	0.0904194	1.003e-05
Pak7	0.998955	0.001045	5.45634e-08
Pak6	0.996535	0.00346452	9.68378e-09
Pak3	0.94283	0.0570479	0.00012223
Pah	0.999726	0.000274229	8.7675e-11
Pag1	0.511991	0.487616	0.000393258
Padi6	0.921975	0.0780216	2.90629e-06
Padi3	0.837915	0.162084	1.32585e-06
Padi1	0.99959	0.000409908	2.26177e-10
Pacsin1	0.197705	0.801819	0.000476147
Pacrg	0.997262	0.00273391	3.97939e-06
Pabpnl1	0.544976	0.455024	1.45082e-07
Pabpc5	1	2.40155e-07	5.41628e-18
Pabpc2	0.888349	0.111651	1.06378e-08
P4ha3	0.888219	0.111777	4.33083e-06
P42pop$Myodysa	0.587233	0.412767	2.80336e-07
P2ry6	0.905063	0.0949366	1.10545e-07
P2ry4	0.992984	0.007016	1.43534e-09
P2ry2	0.960307	0.0396914	1.771e-06
P2ry14	0.999999	5.7676e-07	5.3574e-15
P2ry13	0.988082	0.0119175	1.5108e-07
P2ry12	0.999998	2.47721e-06	1.00274e-12
P2ry10	1	1.11362e-07	4.92168e-16
P2ry1	0.997184	0.00281576	1.56725e-08
P2rxl1	0.707123	0.292877	2.08543e-07
P2rx7	0.994806	0.00519348	2.80151e-07
P2rx4	0.850777	0.149216	7.20518e-06
P2rx3	0.999321	0.000679078	5.61927e-10
P2rx2	0.955051	0.0449491	3.60719e-07
P2rx1	0.896475	0.103525	1.34597e-08
Oxtr	0.999956	4.44402e-05	4.11703e-10
Oxsm	0.981551	0.0184358	1.28947e-05
Oxgr1	0.999998	1.72683e-06	1.36194e-16
Oxct2a	0.999798	0.000201766	3.207e-11
Ovol2	0.934599	0.0652825	0.000118506
Ovol1	0.993382	0.00661769	4.72102e-09
Otx1	0.999973	2.69825e-05	5.11579e-11
Otud7a$LOC100044257	0.91407	0.0859297	1.33937e-08
Otp	0.89913	0.100861	8.47553e-06
Otos	0.999537	0.000463283	4.27325e-11
Otor	0.999769	0.00023122	5.30102e-11
Otop3	0.876843	0.123154	3.56228e-06
Otop2	0.97883	0.0211685	1.15308e-06
Otop1	0.998971	0.00102841	1.16893e-07
Otof	0.952312	0.0476876	2.12746e-07
Otc	0.999998	2.2691e-06	1.3058e-16
Ostb	0.243348	0.7565	0.000152277
Osr2	0.999095	0.000905199	6.37547e-09
Osr1	0.80221	0.197686	0.000104182
Osmr	0.607077	0.392841	8.23459e-05
Osgin1	0.99712	0.00288017	4.20442e-09
Oscar	0.998702	0.00129805	6.6938e-09
Osbpl6	0.970006	0.0299917	2.14085e-06
Osbpl5	0.671774	0.328211	1.48675e-05
Osbp2$LOC100044882	0.896168	0.103832	1.87387e-08
Orm3	0.999778	0.000222258	6.57879e-13
Orm2	0.999999	9.27977e-07	3.52449e-17
Orm1	0.999959	4.0816e-05	1.70848e-14
Optc	0.847476	0.152451	7.3599e-05
Oprm1	0.921557	0.0784428	1.08849e-07
Oprl1	0.996586	0.00341438	6.70805e-08
Oprk1	0.94284	0.0571593	2.04949e-07
Opn1sw	0.998798	0.00120188	1.92215e-09
Opn1mw	0.306334	0.693624	4.19962e-05
Oplah	0.953994	0.0459987	7.70282e-06
Ophn1	0.879756	0.120096	0.000147987
Opcml	0.998924	0.00107593	2.65379e-08
Oosp1	0.998363	0.00163677	1.03032e-11
Oog4	0.999847	0.000152631	1.52971e-11
Oog2	1	3.55058e-08	1.66404e-17
Onecut3	0.999477	0.000522608	5.10358e-10
Onecut2	0.999693	0.000306692	5.19099e-08
Omt2a	1	5.7134e-08	3.11408e-15
Omp	0.59198	0.407999	2.11193e-05
Omd	0.991553	0.00844712	2.53888e-10
Olr1	0.999997	3.4337e-06	5.61166e-15
Olig3	0.997732	0.00226832	1.17205e-08
Olfr870	0.99326	0.00673991	1.18495e-08
Olfr78	0.99602	0.00397987	5.90215e-08
Olfr749	0.996167	0.00383309	9.17769e-10
Olfr74	1	9.8935e-08	4.90415e-16
Olfr73	1	2.64454e-07	2.68908e-15
Olfr71	0.988339	0.0116608	5.43755e-08
Olfr701	0.912971	0.087029	3.50642e-09
Olfr70	0.999937	6.31932e-05	3.57994e-13
Olfr690	0.999895	0.000104974	1.93296e-12
Olfr68	0.999987	1.25348e-05	2.02815e-15
Olfr672	0.996533	0.00346703	2.30129e-09
Olfr658	0.999961	3.89237e-05	4.38131e-11
Olfr65	0.999908	9.18024e-05	1.54135e-12
Olfr558	0.940427	0.0595726	7.04439e-09
Olfr544	0.996617	0.00338251	1.32941e-09
Olfr49	0.942705	0.0572946	1.99846e-07
Olfr480	0.999996	3.70219e-06	2.00029e-13
Olfr315	0.999569	0.000431012	2.65269e-11
Olfr288	0.999631	0.000369329	2.59206e-11
Olfr2	0.999998	2.11875e-06	1.16104e-15
Olfr17	0.999996	3.94686e-06	5.14282e-15
Olfr160	0.999851	0.000149042	4.77344e-13
Olfr16	0.952545	0.0474553	1.42028e-09
Olfr159	0.996785	0.00321505	5.83676e-10
Olfr157	0.972165	0.0278348	2.48167e-08
Olfr156	0.999526	0.000474161	1.67344e-10
Olfr155	0.999986	1.44923e-05	6.10377e-12
Olfr154	0.999997	2.69959e-06	3.00739e-14
Olfr1509	0.999328	0.000672356	1.00914e-12
Olfr1508	0.86518	0.13482	4.04471e-07
Olfr1507	0.999999	6.44338e-07	1.17345e-15
Olfr15	0.199252	0.800744	3.84943e-06
Olfr140	0.997792	0.00220755	5.98169e-10
Olfr1344	0.999676	0.00032427	1.024e-09
Olfr1264	1	4.2444e-07	8.92317e-15
Olfr112	0.999933	6.65673e-05	7.91685e-11
Olfml3	0.878736	0.121236	2.77657e-05
Olfml2b	0.0814622	0.918009	0.000528989
Olfml2a	0.980194	0.0198063	1.26586e-07
Olfml1	0.999456	0.000544388	3.52595e-11
Olfm4	0.999966	3.37141e-05	6.53282e-13
Olfm3	0.999998	1.98884e-06	5.09679e-13
Olfm2	0.996743	0.00325707	5.6918e-08
Olah	0.999622	0.000377561	1.88616e-11
Oit3	0.999528	0.000472242	1.59049e-10
Oit1	0.64412	0.35588	2.05797e-07
Ogn	0.993367	0.00663345	3.37925e-10
Odz2	0.999832	0.000167518	7.05174e-12
Odf4	0.995554	0.00444555	5.87386e-09
Odf3	0.621781	0.378212	7.02967e-06
Odf1	0.981835	0.0181654	7.26495e-10
Odam	0.999999	6.05223e-07	1.08068e-14
Ocln	0.402562	0.597114	0.000323937
Oc90	0.990749	0.00925053	7.18406e-07
Obscn	0.990868	0.00913135	2.21729e-07
Obp1a	0.999997	3.40299e-06	1.10033e-13
Obox6	0.796298	0.203698	3.86163e-06
Obox5	0.999978	2.23587e-05	4.36885e-13
Obox3	0.999401	0.00059871	8.43339e-10
Oaz3	0.998991	0.00100878	1.73536e-10
Oasl2	0.999735	0.000264527	2.11712e-10
Oasl1	0.830622	0.169377	1.35978e-06
Oas3	0.944382	0.0556161	2.18789e-06
Oas1h	0.999564	0.000436082	6.44866e-11
Oas1f	0.79286	0.207138	2.22141e-06
Oas1c	0.993929	0.00607061	1.67286e-07
OTTMUSG00000015915	0.999985	1.50583e-05	1.57345e-14
OTTMUSG00000015859	0.991164	0.00883632	5.63381e-11
OTTMUSG00000015529	0.99997	2.98037e-05	2.65772e-16
OTTMUSG00000010433	1	1.463e-08	2.24687e-21
OTTMUSG00000010009	1	6.21259e-09	3.30585e-19
OTTMUSG00000008911	0.999999	5.56991e-07	1.42653e-16
OTTMUSG00000008561$LOC230628	0.992498	0.00750197	2.22397e-10
OTTMUSG00000007392	0.999983	1.67662e-05	1.84132e-14
OTTMUSG00000005148	0.999994	6.11637e-06	1.07737e-14
OTTMUSG00000004461	0.762764	0.237236	8.72647e-08
OTTMUSG00000002196	0.998502	0.00149751	1.68849e-11
OTTMUSG00000000971	0.86996	0.13004	2.81132e-08
OTTMUSG00000000934	0.995101	0.0048994	1.11614e-10
OTTMUSG00000000651	1	1.32595e-08	8.96175e-19
OTTMUSG00000000421	0.996647	0.00335323	6.07228e-11
ORF9	0.999948	5.16365e-05	3.99564e-15
ORF63	0.999996	3.52844e-06	1.06843e-13
ORF34	0.946281	0.0537192	1.88818e-08
ORF28	0.714628	0.285372	1.53357e-07
Nyx	0.993116	0.00688431	2.24178e-09
Nxph2	0.999996	3.99245e-06	2.40179e-13
Nxph1	0.999973	2.67431e-05	2.83714e-12
Nxf7	0.999378	0.000621897	1.21005e-08
Nxf2	0.476068	0.523865	6.73736e-05
Nudt7	0.935294	0.0647049	8.33827e-07
Nudt15	0.312191	0.687801	7.85963e-06
Nudt12	0.782014	0.217985	6.19467e-07
Nudt10	0.995148	0.00485243	1.14876e-09
Ntsr2	0.908279	0.091721	1.80126e-08
Ntsr1	0.995738	0.0042618	2.11415e-08
Nts	0.999949	5.05963e-05	8.17908e-12
Ntrk2	0.612245	0.387589	0.00016654
Ntng2	0.986955	0.0130455	3.86115e-09
Ntng1	0.999146	0.000853494	8.60988e-08
Ntn4	0.689558	0.310291	0.000150973
Ntn2l	0.999957	4.3009e-05	3.39545e-14
Ntf5	0.778508	0.221361	0.000130863
Ntf3	0.998463	0.00153662	2.06206e-08
Nt5c1b	0.999984	1.59883e-05	6.32138e-13
Nsun6	0.991032	0.00896192	5.85007e-06
Nsun3	0.55811	0.441829	6.12831e-05
Nsg2	0.355814	0.644124	6.14561e-05
Nsg1	0.148855	0.849934	0.00121092
Nrxn2	0.643505	0.35577	0.000724602
Nrxn1	0.986653	0.0133465	3.02053e-07
Nrsn2	0.997648	0.00235176	1.39866e-10
Nrsn1	0.999981	1.93517e-05	3.00028e-13
Nrn1l	0.6668	0.333198	2.16354e-06
Nrl	0.979268	0.0207289	3.40811e-06
Nrk	0.578278	0.421708	1.46297e-05
Nrip3	0.918317	0.0816604	2.25639e-05
Nrip2	0.0847533	0.915232	1.51444e-05
Nrgn	0.191829	0.806478	0.00169252
Nrg4	0.903019	0.0967734	0.000207167
Nrg3	1	9.05353e-08	2.86857e-14
Nrg1	0.999933	6.7159e-05	7.75006e-10
Nrcam	0.999967	3.25805e-05	6.39881e-10
Nrbp2	0.831277	0.168694	2.88937e-05
Nrap	0.765071	0.234875	5.38509e-05
Nr5a1	0.835471	0.164448	8.09773e-05
Nr4a3	0.827069	0.17289	4.00955e-05
Nr4a2	0.972188	0.0277959	1.63329e-05
Nr3c2	0.999876	0.000124477	1.94904e-08
Nr2f2	0.937962	0.0620309	6.73881e-06
Nr2e3	0.914732	0.0852677	4.24973e-07
Nr2e1	0.999856	0.000143973	1.37215e-07
Nr2c1	0.747592	0.252387	2.109e-05
Nr1i3	0.997776	0.00222373	2.86128e-09
Nr1i2	0.998414	0.00158578	1.72554e-11
Nr1h4	0.999588	0.000411587	2.8371e-11
Nr1h3	0.917166	0.0828188	1.54907e-05
Nr0b2	0.59075	0.409219	3.03782e-05
Npy6r	0.999997	2.96734e-06	1.82794e-15
Npy5r	0.996502	0.0034977	2.68498e-08
Npy2r	0.999998	2.33122e-06	5.7864e-14
Npy1r	0.998515	0.00148545	9.42838e-10
Npy	0.0903614	0.909019	0.000619656
Npvf	0.998346	0.00165396	2.25257e-10
Nptx1	0.908443	0.0915538	3.40547e-06
Npr3	0.991837	0.00816231	3.29553e-07
Npr1	0.835124	0.164511	0.000365077
Nppc	0.971212	0.0287877	2.67443e-09
Nppa	0.999999	1.182e-06	1.52224e-14
Npnt	0.638203	0.361705	9.20516e-05
Nphs2	0.998712	0.00128841	6.64518e-10
Nphp4	0.957101	0.0428977	7.83012e-07
Nphp3	0.999232	0.000767958	1.75613e-09
Npffr2	0.995513	0.00448673	2.92017e-08
Npff	0.7375	0.262498	2.42008e-06
Npc1l1	0.567518	0.43248	2.66797e-06
Npb	0.940588	0.0594119	2.67783e-07
Npas4	1	8.01597e-08	4.94451e-13
Npas3	0.998071	0.00192826	2.50251e-07
Npas2	0.995389	0.00461115	9.1789e-08
Npas1	0.957462	0.0425369	7.34736e-07
Npal2	0.327983	0.672016	9.67167e-07
Npal1	0.952225	0.047775	2.61101e-09
Nox4	0.94207	0.0579267	3.14605e-06
Nov	0.998581	0.00141882	8.21099e-09
Notch3	0.76589	0.232586	0.00152382
Nostrin	0.998477	0.00152294	7.90889e-11
Nos2	0.376664	0.623278	5.85196e-05
Nos1ap	0.966044	0.0339103	4.61125e-05
Nol3	0.295159	0.704271	0.000569795
Nog	0.993674	0.00632487	1.57611e-06
Nobox	0.86101	0.138982	8.16472e-06
Nnmt	0.338599	0.661369	3.209e-05
Nnat	0.97624	0.0237557	3.99743e-06
Nmur2	0.832562	0.16743	7.64367e-06
Nmur1	0.738382	0.261594	2.38987e-05
Nmu	0.996779	0.00322081	7.80491e-09
Nmnat3	0.999972	2.76748e-05	2.59777e-12
Nmnat1	0.999899	0.000101289	4.52585e-09
Nme5	0.981045	0.0189554	7.51936e-08
Nmbr	0.374628	0.625269	0.000102943
Nlrx1	0.672022	0.327962	1.5972e-05
Nlrp9c	1	4.59547e-07	2.48972e-12
Nlrp9b	0.908846	0.0911516	2.13256e-06
Nlrp6	0.996584	0.00341562	1.78872e-08
Nlrp5	0.999705	0.000294956	2.35685e-08
Nlrp4f	1	2.37933e-07	1.98547e-13
Nlrp4e	1	2.01052e-08	6.51154e-15
Nlrp4c	0.911812	0.0881861	1.57402e-06
Nlrp4b	1	2.33576e-07	1.00812e-15
Nlrp4a	1	1.48044e-07	3.05054e-15
Nlrp3	0.779446	0.220551	2.48316e-06
Nlrp14	0.977198	0.0228022	1.52262e-08
Nlrp10	1	8.85101e-08	5.48843e-16
Nlrc3	0.999968	3.24346e-05	2.62982e-11
Nlgn1	1	2.82372e-07	7.97727e-16
Nkx6-2	0.998507	0.00149262	1.16023e-09
Nkx3-2	0.999985	1.48389e-05	3.47079e-12
Nkx3-1	0.968438	0.0315614	3.59229e-07
Nkx2-5	0.101748	0.896818	0.00143373
Nkx2-4	0.79908	0.200805	0.000115264
Nkx2-3	0.521837	0.477512	0.000650586
Nkx2-2	0.999908	9.20281e-05	1.02748e-10
Nkx1-2	0.998327	0.00167294	1.95493e-07
Nkg7	0.999513	0.000486768	4.28134e-11
Nkd2	0.407733	0.59222	4.74643e-05
Nin	0.433645	0.566334	2.169e-05
Nhlrc1	0.890916	0.109068	1.56039e-05
Nhlh2	0.999622	0.000378459	1.72153e-08
Nhlh1	0.999719	0.000281147	1.55664e-10
Nhej1	0.999958	4.20449e-05	7.68919e-13
Nhedc2	0.989382	0.0106178	2.78523e-07
Ngp	0.974419	0.0255805	1.02154e-08
Ngfb	0.237975	0.76202	4.56479e-06
Ngef	0.92856	0.0714297	1.03334e-05
Ngb	0.505811	0.494098	9.07394e-05
Ng23	0.998248	0.00175155	3.844e-11
Nfkbiz	0.389212	0.610083	0.000705199
Nfkbie	0.985101	0.0148988	5.59207e-07
Nfkbib	0.999879	0.000121363	4.2184e-08
Nfia	0.997908	0.0018295	0.000262145
Nfe2l3	0.999434	0.000565553	4.96723e-09
Nfe2	0.996326	0.003674	2.29192e-07
Nfatc4	0.991377	0.00862297	3.07739e-07
Nfatc2	0.936327	0.0636724	4.66104e-07
Nfatc1	0.846806	0.153186	7.8583e-06
Nfat5	0.974222	0.0257775	6.46945e-07
Nfasc	0.988217	0.0117829	3.33043e-07
Nfam1	0.824711	0.175276	1.27211e-05
Nf1	0.953761	0.0461463	9.26156e-05
Nexn	0.814048	0.185736	0.000215988
Neurog3	0.992573	0.00742679	4.57963e-07
Neurog2	0.994112	0.00588776	2.96661e-07
Neurog1	0.96415	0.0358497	4.71713e-07
Neurod6	0.999999	6.12997e-07	4.03256e-15
Neurod4	1	8.4684e-08	1.26048e-16
Neurod2	0.636394	0.363414	0.000192392
Neurl$LOC100048526	0.921249	0.0787506	1.14885e-08
Neu3	0.979846	0.0201538	7.14175e-07
Neu2	0.999919	8.06364e-05	1.83441e-09
Neu1	0.598279	0.401666	5.55615e-05
Neto2	0.962906	0.0370733	2.06702e-05
Neto1	0.449349	0.550467	0.000183673
Nepn	0.998737	0.00126258	1.58263e-08
Nell2	0.330753	0.66923	1.65133e-05
Nell1	0.99969	0.000309851	6.96093e-09
Nelf	0.887549	0.11245	9.04494e-07
